,date,state,fips,cases,deaths
20664,2021-03-13,Mississippi,28,300577,6896
20665,2021-03-13,Missouri,29,577932,8769
20666,2021-03-13,Montana,30,101801,1393
20667,2021-03-13,Nebraska,31,204886,2236
20668,2021-03-13,Nevada,32,299142,5119
20669,2021-03-13,New Hampshire,33,78319,1199
20670,2021-03-13,New Jersey,34,834714,23888
20671,2021-03-13,New Mexico,35,188167,3852
20672,2021-03-13,New York,36,1734933,48370
20673,2021-03-13,North Carolina,37,883888,11716
20674,2021-03-13,North Dakota,38,100973,1488
20675,2021-03-13,Northern Mariana Islands,69,147,2
20676,2021-03-13,Ohio,39,988298,17871
20677,2021-03-13,Oklahoma,40,431991,4701
20678,2021-03-13,Oregon,41,159427,2329
20679,2021-03-13,Pennsylvania,42,969095,24576
20680,2021-03-13,Puerto Rico,72,136182,2077
20681,2021-03-13,Rhode Island,44,130502,2567
20682,2021-03-13,South Carolina,45,532549,8870
20683,2021-03-13,South Dakota,46,114493,1909
20684,2021-03-13,Tennessee,47,775718,11536
20685,2021-03-13,Texas,48,2721431,46532
20686,2021-03-13,Utah,49,378041,2021
20687,2021-03-13,Vermont,50,16698,214
20688,2021-03-13,Virgin Islands,78,2767,25
20689,2021-03-13,Virginia,51,593562,9985
20690,2021-03-13,Washington,53,352116,5183
20691,2021-03-13,West Virginia,54,135149,2519
20692,2021-03-13,Wisconsin,55,625045,7180
20693,2021-03-13,Wyoming,56,55163,691
20694,2021-03-14,Alabama,1,503673,10327
20695,2021-03-14,Alaska,2,59796,292
20696,2021-03-14,Arizona,4,832743,16553
20697,2021-03-14,Arkansas,5,326943,5474
20698,2021-03-14,California,6,3623465,56523
20699,2021-03-14,Colorado,8,445953,6118
20700,2021-03-14,Connecticut,9,290577,7765
20701,2021-03-14,Delaware,10,90381,1507
20702,2021-03-14,District of Columbia,11,42511,1041
20703,2021-03-14,Florida,12,1976800,32254
20704,2021-03-14,Georgia,13,1008542,17665
20705,2021-03-14,Guam,66,8737,134
20706,2021-03-14,Hawaii,15,28268,448
20707,2021-03-14,Idaho,16,175305,1913
20708,2021-03-14,Illinois,17,1212895,23206
20709,2021-03-14,Indiana,18,675822,12856
20710,2021-03-14,Iowa,19,342886,5642
20711,2021-03-14,Kansas,20,300702,4824
20712,2021-03-14,Kentucky,21,419578,5123
20713,2021-03-14,Louisiana,22,437393,9884
20714,2021-03-14,Maine,23,47025,724
20715,2021-03-14,Maryland,24,393623,8048
20716,2021-03-14,Massachusetts,25,602308,16645
20717,2021-03-14,Michigan,26,668859,16759
20718,2021-03-14,Minnesota,27,497460,6814
20719,2021-03-14,Mississippi,28,300780,6901
20720,2021-03-14,Missouri,29,578274,8770
20721,2021-03-14,Montana,30,101835,1393
20722,2021-03-14,Nebraska,31,205049,2236
20723,2021-03-14,Nevada,32,299318,5119
20724,2021-03-14,New Hampshire,33,78615,1199
20725,2021-03-14,New Jersey,34,838024,23903
20726,2021-03-14,New Mexico,35,188311,3854
20727,2021-03-14,New York,36,1741620,48475
20728,2021-03-14,North Carolina,37,883888,11719
20729,2021-03-14,North Dakota,38,101007,1488
20730,2021-03-14,Northern Mariana Islands,69,154,2
20731,2021-03-14,Ohio,39,989191,17871
20732,2021-03-14,Oklahoma,40,432483,4701
20733,2021-03-14,Oregon,41,159617,2329
20734,2021-03-14,Pennsylvania,42,970914,24576
20735,2021-03-14,Puerto Rico,72,136417,2077
20736,2021-03-14,Rhode Island,44,130502,2567
20737,2021-03-14,South Carolina,45,533421,8875
20738,2021-03-14,South Dakota,46,114623,1912
20739,2021-03-14,Tennessee,47,775773,11536
20740,2021-03-14,Texas,48,2724143,46588
20741,2021-03-14,Utah,49,378437,2027
20742,2021-03-14,Vermont,50,16890,214
20743,2021-03-14,Virgin Islands,78,2767,25
20744,2021-03-14,Virginia,51,594735,10019
20745,2021-03-14,Washington,53,352225,5183
20746,2021-03-14,West Virginia,54,135468,2530
20747,2021-03-14,Wisconsin,55,625556,7178
20748,2021-03-14,Wyoming,56,55163,691
20749,2021-03-15,Alabama,1,508229,10329
20750,2021-03-15,Alaska,2,60174,292
20751,2021-03-15,Arizona,4,833391,16553
20752,2021-03-15,Arkansas,5,327060,5481
20753,2021-03-15,California,6,3626427,56630
20754,2021-03-15,Colorado,8,446827,6121
20755,2021-03-15,Connecticut,9,293102,7788
20756,2021-03-15,Delaware,10,90614,1511
20757,2021-03-15,District of Columbia,11,42623,1042
20758,2021-03-15,Florida,12,1979626,32347
20759,2021-03-15,Georgia,13,1009499,17710
20760,2021-03-15,Guam,66,8742,135
20761,2021-03-15,Hawaii,15,28312,448
20762,2021-03-15,Idaho,16,175774,1918
20763,2021-03-15,Illinois,17,1213763,23216
20764,2021-03-15,Indiana,18,676235,12864
20765,2021-03-15,Iowa,19,343303,5643
20766,2021-03-15,Kansas,20,301134,4835
20767,2021-03-15,Kentucky,21,420010,5147
20768,2021-03-15,Louisiana,22,437565,9903
20769,2021-03-15,Maine,23,47199,725
20770,2021-03-15,Maryland,24,394240,8055
20771,2021-03-15,Massachusetts,25,603464,16673
20772,2021-03-15,Michigan,26,672687,16770
20773,2021-03-15,Minnesota,27,498286,6815
20774,2021-03-15,Mississippi,28,300881,6903
20775,2021-03-15,Missouri,29,578559,8771
20776,2021-03-15,Montana,30,102055,1394
20777,2021-03-15,Nebraska,31,205440,2236
20778,2021-03-15,Nevada,32,299517,5121
20779,2021-03-15,New Hampshire,33,78813,1199
20780,2021-03-15,New Jersey,34,840846,23925
20781,2021-03-15,New Mexico,35,188488,3855
20782,2021-03-15,New York,36,1748739,48537
20783,2021-03-15,North Carolina,37,887002,11739
20784,2021-03-15,North Dakota,38,101032,1488
20785,2021-03-15,Northern Mariana Islands,69,154,2
20786,2021-03-15,Ohio,39,990340,17871
20787,2021-03-15,Oklahoma,40,432793,4701
20788,2021-03-15,Oregon,41,159872,2333
20789,2021-03-15,Pennsylvania,42,972772,24630
20790,2021-03-15,Puerto Rico,72,136610,2080
20791,2021-03-15,Rhode Island,44,131487,2576
20792,2021-03-15,South Carolina,45,534188,8878
20793,2021-03-15,South Dakota,46,114649,1912
20794,2021-03-15,Tennessee,47,778768,11535
20795,2021-03-15,Texas,48,2728799,46694
20796,2021-03-15,Utah,49,378658,2027
20797,2021-03-15,Vermont,50,16992,214
20798,2021-03-15,Virgin Islands,78,2767,25
20799,2021-03-15,Virginia,51,595865,10060
20800,2021-03-15,Washington,53,353344,5192
20801,2021-03-15,West Virginia,54,135678,2531
20802,2021-03-15,Wisconsin,55,625888,7179
20803,2021-03-15,Wyoming,56,55327,691
20804,2021-03-16,Alabama,1,508717,10337
20805,2021-03-16,Alaska,2,60277,292
20806,2021-03-16,Arizona,4,833883,16574
20807,2021-03-16,Arkansas,5,327456,5493
20808,2021-03-16,California,6,3628489,56743
20809,2021-03-16,Colorado,8,447149,6129
20810,2021-03-16,Connecticut,9,293955,7799
20811,2021-03-16,Delaware,10,90751,1514
20812,2021-03-16,District of Columbia,11,42730,1042
20813,2021-03-16,Florida,12,1984417,32448
20814,2021-03-16,Georgia,13,1011361,17735
20815,2021-03-16,Guam,66,8742,135
20816,2021-03-16,Hawaii,15,28357,448
20817,2021-03-16,Idaho,16,176133,1931
20818,2021-03-16,Illinois,17,1215745,23235
20819,2021-03-16,Indiana,18,676799,12876
20820,2021-03-16,Iowa,19,343851,5658
20821,2021-03-16,Kansas,20,301170,4835
20822,2021-03-16,Kentucky,21,420889,5166
20823,2021-03-16,Louisiana,22,438557,9925
20824,2021-03-16,Maine,23,47388,725
20825,2021-03-16,Maryland,24,394900,8080
20826,2021-03-16,Massachusetts,25,604666,16688
20827,2021-03-16,Michigan,26,675483,16796
20828,2021-03-16,Minnesota,27,498994,6817
20829,2021-03-16,Mississippi,28,301250,6929
20830,2021-03-16,Missouri,29,579229,8797
20831,2021-03-16,Montana,30,102469,1397
20832,2021-03-16,Nebraska,31,205646,2238
20833,2021-03-16,Nevada,32,299875,5136
20834,2021-03-16,New Hampshire,33,79070,1202
20835,2021-03-16,New Jersey,34,844563,23966
20836,2021-03-16,New Mexico,35,188664,3862
20837,2021-03-16,New York,36,1755450,48624
20838,2021-03-16,North Carolina,37,888797,11753
20839,2021-03-16,North Dakota,38,101181,1489
20840,2021-03-16,Northern Mariana Islands,69,154,2
20841,2021-03-16,Ohio,39,992223,17992
20842,2021-03-16,Oklahoma,40,433025,4788
20843,2021-03-16,Oregon,41,160084,2348
20844,2021-03-16,Pennsylvania,42,975872,24714
20845,2021-03-16,Puerto Rico,72,136826,2081
20846,2021-03-16,Rhode Island,44,131750,2583
20847,2021-03-16,South Carolina,45,534869,8881
20848,2021-03-16,South Dakota,46,114791,1912
20849,2021-03-16,Tennessee,47,779888,11547
20850,2021-03-16,Texas,48,2734622,46827
20851,2021-03-16,Utah,49,379139,2032
20852,2021-03-16,Vermont,50,17047,215
20853,2021-03-16,Virgin Islands,78,2767,25
20854,2021-03-16,Virginia,51,597141,10104
20855,2021-03-16,Washington,53,353981,5206
20856,2021-03-16,West Virginia,54,136019,2546
20857,2021-03-16,Wisconsin,55,626537,7184
20858,2021-03-16,Wyoming,56,55352,693
20859,2021-03-17,Alabama,1,509476,10363
20860,2021-03-17,Alaska,2,60451,293
20861,2021-03-17,Arizona,4,834329,16586
20862,2021-03-17,Arkansas,5,327781,5507
20863,2021-03-17,California,6,3631857,56976
20864,2021-03-17,Colorado,8,447840,6136
20865,2021-03-17,Connecticut,9,294328,7807
20866,2021-03-17,Delaware,10,91123,1516
20867,2021-03-17,District of Columbia,11,42811,1044
20868,2021-03-17,Florida,12,1989016,32503
20869,2021-03-17,Georgia,13,1013340,17801
20870,2021-03-17,Guam,66,8745,135
20871,2021-03-17,Hawaii,15,28423,448
20872,2021-03-17,Idaho,16,176589,1937
20873,2021-03-17,Illinois,17,1217258,23255
20874,2021-03-17,Indiana,18,677705,12893
20875,2021-03-17,Iowa,19,344268,5668
20876,2021-03-17,Kansas,20,301763,4837
20877,2021-03-17,Kentucky,21,421780,5197
20878,2021-03-17,Louisiana,22,439002,9955
20879,2021-03-17,Maine,23,47591,725
20880,2021-03-17,Maryland,24,395817,8099
20881,2021-03-17,Massachusetts,25,606377,16732
20882,2021-03-17,Michigan,26,679274,16800
20883,2021-03-17,Minnesota,27,500030,6824
20884,2021-03-17,Mississippi,28,301602,6936
20885,2021-03-17,Missouri,29,580040,8806
20886,2021-03-17,Montana,30,102602,1398
20887,2021-03-17,Nebraska,31,205896,2238
20888,2021-03-17,Nevada,32,300177,5148
20889,2021-03-17,New Hampshire,33,79367,1202
20890,2021-03-17,New Jersey,34,848875,24004
20891,2021-03-17,New Mexico,35,188907,3874
20892,2021-03-17,New York,36,1762032,48686
20893,2021-03-17,North Carolina,37,890484,11783
20894,2021-03-17,North Dakota,38,101315,1490
20895,2021-03-17,Northern Mariana Islands,69,157,2
20896,2021-03-17,Ohio,39,993681,17992
20897,2021-03-17,Oklahoma,40,433516,4788
20898,2021-03-17,Oregon,41,160348,2358
20899,2021-03-17,Pennsylvania,42,979065,24749
20900,2021-03-17,Puerto Rico,72,136893,2083
20901,2021-03-17,Rhode Island,44,132184,2588
20902,2021-03-17,South Carolina,45,536100,8933
20903,2021-03-17,South Dakota,46,114966,1915
20904,2021-03-17,Tennessee,47,781593,11555
20905,2021-03-17,Texas,48,2739163,47000
20906,2021-03-17,Utah,49,379838,2037
20907,2021-03-17,Vermont,50,17106,217
20908,2021-03-17,Virgin Islands,78,2767,25
20909,2021-03-17,Virginia,51,598468,10154
20910,2021-03-17,Washington,53,354906,5212
20911,2021-03-17,West Virginia,54,136334,2565
20912,2021-03-17,Wisconsin,55,627266,7203
20913,2021-03-17,Wyoming,56,55449,693
20914,2021-03-18,Alabama,1,510048,10391
20915,2021-03-18,Alaska,2,60606,296
20916,2021-03-18,Arizona,4,834607,16645
20917,2021-03-18,Arkansas,5,328045,5515
20918,2021-03-18,California,6,3635429,57213
20919,2021-03-18,Colorado,8,449206,6144
20920,2021-03-18,Connecticut,9,295484,7822
20921,2021-03-18,Delaware,10,91425,1517
20922,2021-03-18,District of Columbia,11,42892,1046
20923,2021-03-18,Florida,12,1994109,32597
20924,2021-03-18,Georgia,13,1015565,17861
20925,2021-03-18,Guam,66,8749,135
20926,2021-03-18,Hawaii,15,28509,448
20927,2021-03-18,Idaho,16,176910,1940
20928,2021-03-18,Illinois,17,1219667,23287
20929,2021-03-18,Indiana,18,678669,12907
20930,2021-03-18,Iowa,19,344860,5673
20931,2021-03-18,Kansas,20,301786,4837
20932,2021-03-18,Kentucky,21,422546,5524
20933,2021-03-18,Louisiana,22,439543,9974
20934,2021-03-18,Maine,23,47832,727
20935,2021-03-18,Maryland,24,396930,8113
20936,2021-03-18,Massachusetts,25,608318,16759
20937,2021-03-18,Michigan,26,682322,16835
20938,2021-03-18,Minnesota,27,501526,6830
20939,2021-03-18,Mississippi,28,301924,6938
20940,2021-03-18,Missouri,29,580761,8811
20941,2021-03-18,Montana,30,102736,1407
20942,2021-03-18,Nebraska,31,206196,2241
20943,2021-03-18,Nevada,32,300434,5157
20944,2021-03-18,New Hampshire,33,79702,1207
20945,2021-03-18,New Jersey,34,853347,24076
20946,2021-03-18,New Mexico,35,189158,3879
20947,2021-03-18,New York,36,1767547,48773
20948,2021-03-18,North Carolina,37,892813,11812
20949,2021-03-18,North Dakota,38,101434,1490
20950,2021-03-18,Northern Mariana Islands,69,157,2
20951,2021-03-18,Ohio,39,995785,17992
20952,2021-03-18,Oklahoma,40,434075,4788
20953,2021-03-18,Oregon,41,160642,2362
20954,2021-03-18,Pennsylvania,42,982115,24781
20955,2021-03-18,Puerto Rico,72,136962,2085
20956,2021-03-18,Rhode Island,44,132616,2594
20957,2021-03-18,South Carolina,45,537498,8938
20958,2021-03-18,South Dakota,46,115203,1919
20959,2021-03-18,Tennessee,47,782482,11578
20960,2021-03-18,Texas,48,2742559,47199
20961,2021-03-18,Utah,49,380398,2041
20962,2021-03-18,Vermont,50,17247,217
20963,2021-03-18,Virgin Islands,78,2767,25
20964,2021-03-18,Virginia,51,600550,10182
20965,2021-03-18,Washington,53,355706,5225
20966,2021-03-18,West Virginia,54,136716,2570
20967,2021-03-18,Wisconsin,55,627949,7211
20968,2021-03-18,Wyoming,56,55479,693
20969,2021-03-19,Alabama,1,510579,10425
20970,2021-03-19,Alaska,2,60683,296
20971,2021-03-19,Arizona,4,835056,16695
20972,2021-03-19,Arkansas,5,328273,5529
20973,2021-03-19,California,6,3638641,57417
20974,2021-03-19,Colorado,8,450349,6142
20975,2021-03-19,Connecticut,9,296691,7832
20976,2021-03-19,Delaware,10,91635,1522
20977,2021-03-19,District of Columbia,11,43034,1047
20978,2021-03-19,Florida,12,1999249,32650
20979,2021-03-19,Georgia,13,1017114,17903
20980,2021-03-19,Guam,66,8749,135
20981,2021-03-19,Hawaii,15,28678,449
20982,2021-03-19,Idaho,16,177292,1944
20983,2021-03-19,Illinois,17,1222043,23304
20984,2021-03-19,Indiana,18,679529,12922
20985,2021-03-19,Iowa,19,345304,5673
20986,2021-03-19,Kansas,20,302223,4842
20987,2021-03-19,Kentucky,21,423499,5744
20988,2021-03-19,Louisiana,22,439737,9988
20989,2021-03-19,Maine,23,48070,728
20990,2021-03-19,Maryland,24,398083,8132
20991,2021-03-19,Massachusetts,25,610481,16803
20992,2021-03-19,Michigan,26,686584,16848
20993,2021-03-19,Minnesota,27,502961,6839
20994,2021-03-19,Mississippi,28,302316,6945
20995,2021-03-19,Missouri,29,581380,8813
20996,2021-03-19,Montana,30,102900,1410
20997,2021-03-19,Nebraska,31,206470,2243
20998,2021-03-19,Nevada,32,300696,5161
20999,2021-03-19,New Hampshire,33,79996,1213
21000,2021-03-19,New Jersey,34,857739,24103
21001,2021-03-19,New Mexico,35,189374,3884
21002,2021-03-19,New York,36,1772624,48848
21003,2021-03-19,North Carolina,37,894586,11833
21004,2021-03-19,North Dakota,38,101545,1491
21005,2021-03-19,Northern Mariana Islands,69,157,2
21006,2021-03-19,Ohio,39,997336,18340
21007,2021-03-19,Oklahoma,40,434491,4788
21008,2021-03-19,Oregon,41,161068,2369
21009,2021-03-19,Pennsylvania,42,985595,24817
21010,2021-03-19,Puerto Rico,72,137294,2089
21011,2021-03-19,Rhode Island,44,133039,2595
21012,2021-03-19,South Carolina,45,538801,8966
21013,2021-03-19,South Dakota,46,115518,1919
21014,2021-03-19,Tennessee,47,784120,11606
21015,2021-03-19,Texas,48,2746452,47365
21016,2021-03-19,Utah,49,380844,2058
21017,2021-03-19,Vermont,50,17393,217
21018,2021-03-19,Virgin Islands,78,2767,25
21019,2021-03-19,Virginia,51,602182,10092
21020,2021-03-19,Washington,53,356637,5224
21021,2021-03-19,West Virginia,54,137092,2600
21022,2021-03-19,Wisconsin,55,628634,7225
21023,2021-03-19,Wyoming,56,55581,693
21024,2021-03-20,Alabama,1,511087,10436
21025,2021-03-20,Alaska,2,60683,296
21026,2021-03-20,Arizona,4,835765,16733
21027,2021-03-20,Arkansas,5,328547,5533
21028,2021-03-20,California,6,3640830,57495
21029,2021-03-20,Colorado,8,452174,6148
21030,2021-03-20,Connecticut,9,296691,7832
21031,2021-03-20,Delaware,10,91942,1526
21032,2021-03-20,District of Columbia,11,43175,1049
21033,2021-03-20,Florida,12,2004354,32712
21034,2021-03-20,Georgia,13,1018824,17965
21035,2021-03-20,Guam,66,8749,135
21036,2021-03-20,Hawaii,15,28763,450
21037,2021-03-20,Idaho,16,177501,1944
21038,2021-03-20,Illinois,17,1223884,23329
21039,2021-03-20,Indiana,18,680420,12926
21040,2021-03-20,Iowa,19,345644,5675
21041,2021-03-20,Kansas,20,302223,4842
21042,2021-03-20,Kentucky,21,423989,5777
21043,2021-03-20,Louisiana,22,439737,9988
21044,2021-03-20,Maine,23,48292,728
21045,2021-03-20,Maryland,24,399201,8158
21046,2021-03-20,Massachusetts,25,612857,16832
21047,2021-03-20,Michigan,26,689933,16897
21048,2021-03-20,Minnesota,27,504341,6845
21049,2021-03-20,Mississippi,28,302677,6955
21050,2021-03-20,Missouri,29,581859,8816
21051,2021-03-20,Montana,30,103042,1415
21052,2021-03-20,Nebraska,31,206685,2243
21053,2021-03-20,Nevada,32,300962,5171
21054,2021-03-20,New Hampshire,33,80316,1217
21055,2021-03-20,New Jersey,34,862648,24134
21056,2021-03-20,New Mexico,35,189560,3891
21057,2021-03-20,New York,36,1779291,48916
21058,2021-03-20,North Carolina,37,896395,11848
21059,2021-03-20,North Dakota,38,101633,1492
21060,2021-03-20,Northern Mariana Islands,69,157,2
21061,2021-03-20,Ohio,39,998819,18340
21062,2021-03-20,Oklahoma,40,434491,4788
21063,2021-03-20,Oregon,41,161342,2373
21064,2021-03-20,Pennsylvania,42,989336,24841
21065,2021-03-20,Puerto Rico,72,137510,2092
21066,2021-03-20,Rhode Island,44,133039,2595
21067,2021-03-20,South Carolina,45,540390,8977
21068,2021-03-20,South Dakota,46,115723,1922
21069,2021-03-20,Tennessee,47,784220,11606
21070,2021-03-20,Texas,48,2748905,47462
21071,2021-03-20,Utah,49,381311,2060
21072,2021-03-20,Vermont,50,17555,219
21073,2021-03-20,Virgin Islands,78,2767,25
21074,2021-03-20,Virginia,51,603748,10106
21075,2021-03-20,Washington,53,357376,5224
21076,2021-03-20,West Virginia,54,137478,2600
21077,2021-03-20,Wisconsin,55,629167,7241
21078,2021-03-20,Wyoming,56,55581,693
21079,2021-03-21,Alabama,1,511460,10436
21080,2021-03-21,Alaska,2,60683,296
21081,2021-03-21,Arizona,4,836253,16745
21082,2021-03-21,Arkansas,5,328655,5539
21083,2021-03-21,California,6,3642778,57586
21084,2021-03-21,Colorado,8,452727,6148
21085,2021-03-21,Connecticut,9,296691,7832
21086,2021-03-21,Delaware,10,92287,1529
21087,2021-03-21,District of Columbia,11,43229,1050
21088,2021-03-21,Florida,12,2008341,32741
21089,2021-03-21,Georgia,13,1020384,17965
21090,2021-03-21,Guam,66,8749,135
21091,2021-03-21,Hawaii,15,28834,451
21092,2021-03-21,Idaho,16,177501,1944
21093,2021-03-21,Illinois,17,1225236,23357
21094,2021-03-21,Indiana,18,681188,12946
21095,2021-03-21,Iowa,19,345785,5676
21096,2021-03-21,Kansas,20,302223,4842
21097,2021-03-21,Kentucky,21,424272,5793
21098,2021-03-21,Louisiana,22,439737,9988
21099,2021-03-21,Maine,23,48464,729
21100,2021-03-21,Maryland,24,400208,8170
21101,2021-03-21,Massachusetts,25,614668,16867
21102,2021-03-21,Michigan,26,690090,16897
21103,2021-03-21,Minnesota,27,505292,6850
21104,2021-03-21,Mississippi,28,302837,6956
21105,2021-03-21,Missouri,29,582185,8822
21106,2021-03-21,Montana,30,103111,1415
21107,2021-03-21,Nebraska,31,206792,2243
21108,2021-03-21,Nevada,32,301187,5172
21109,2021-03-21,New Hampshire,33,80543,1217
21110,2021-03-21,New Jersey,34,865886,24174
21111,2021-03-21,New Mexico,35,189731,3891
21112,2021-03-21,New York,36,1783026,48942
21113,2021-03-21,North Carolina,37,896395,11849
21114,2021-03-21,North Dakota,38,101682,1492
21115,2021-03-21,Northern Mariana Islands,69,157,2
21116,2021-03-21,Ohio,39,999751,18340
21117,2021-03-21,Oklahoma,40,434491,4788
21118,2021-03-21,Oregon,41,161532,2374
21119,2021-03-21,Pennsylvania,42,991403,24853
21120,2021-03-21,Puerto Rico,72,137836,2096
21121,2021-03-21,Rhode Island,44,133039,2595
21122,2021-03-21,South Carolina,45,541582,9007
21123,2021-03-21,South Dakota,46,115867,1923
21124,2021-03-21,Tennessee,47,784267,11606
21125,2021-03-21,Texas,48,2751212,47507
21126,2021-03-21,Utah,49,381687,2062
21127,2021-03-21,Vermont,50,17740,219
21128,2021-03-21,Virgin Islands,78,2767,25
21129,2021-03-21,Virginia,51,604908,10117
21130,2021-03-21,Washington,53,357420,5224
21131,2021-03-21,West Virginia,54,137826,2606
21132,2021-03-21,Wisconsin,55,629606,7241
21133,2021-03-21,Wyoming,56,55581,693
21134,2021-03-22,Alabama,1,511779,10436
21135,2021-03-22,Alaska,2,61034,296
21136,2021-03-22,Arizona,4,836737,16745
21137,2021-03-22,Arkansas,5,328707,5544
21138,2021-03-22,California,6,3645684,57770
21139,2021-03-22,Colorado,8,453045,6149
21140,2021-03-22,Connecticut,9,299667,7841
21141,2021-03-22,Delaware,10,92429,1531
21142,2021-03-22,District of Columbia,11,43383,1050
21143,2021-03-22,Florida,12,2011203,32778
21144,2021-03-22,Georgia,13,1021299,17990
21145,2021-03-22,Guam,66,8753,135
21146,2021-03-22,Hawaii,15,28912,451
