date,state,fips,cases,deaths
3/9/2023,Rhode Island,44,460697,3902
3/9/2023,South Carolina,45,1836568,20128
3/9/2023,South Dakota,46,279130,3210
3/9/2023,Tennessee,47,2451936,28971
3/9/2023,Texas,48,8350220,94371
3/9/2023,Utah,49,1090669,5298
3/9/2023,Vermont,50,152618,929
3/9/2023,Virgin Islands,78,24813,130
3/9/2023,Virginia,51,2291951,23767
3/9/2023,Washington,53,1928913,15749
3/9/2023,West Virginia,54,643270,8104
3/9/2023,Wisconsin,55,2006589,16437
3/9/2023,Wyoming,56,185385,2005
3/10/2023,Alabama,1,1644533,21570
3/10/2023,Alaska,2,307958,1438
3/10/2023,American Samoa,60,8320,34
3/10/2023,Arizona,4,2444144,33104
3/10/2023,Arkansas,5,1007200,13033
3/10/2023,California,6,12133065,103999
3/10/2023,Colorado,8,1766384,14184
3/10/2023,Connecticut,9,976750,12220
3/10/2023,Delaware,10,332158,3330
3/10/2023,District of Columbia,11,177945,1432
3/10/2023,Florida,12,7531055,86850
3/10/2023,Georgia,13,2979279,40978
3/10/2023,Guam,66,61951,421
3/10/2023,Hawaii,15,371456,1838
3/10/2023,Idaho,16,521256,5430
3/10/2023,Illinois,17,4090437,41496
3/10/2023,Indiana,18,2051104,26115
3/10/2023,Iowa,19,903991,10727
3/10/2023,Kansas,20,938176,10208
3/10/2023,Kentucky,21,1718471,18241
3/10/2023,Louisiana,22,1573810,18766
3/10/2023,Maine,23,318130,2945
3/10/2023,Maryland,24,1365982,16617
3/10/2023,Massachusetts,25,2224337,24333
3/10/2023,Michigan,26,3054792,42150
3/10/2023,Minnesota,27,1778866,14870
3/10/2023,Mississippi,28,990756,13405
3/10/2023,Missouri,29,1788477,23924
3/10/2023,Montana,30,330157,3680
3/10/2023,Nebraska,31,568983,5065
3/10/2023,Nevada,32,890126,12067
3/10/2023,New Hampshire,33,378428,3006
3/10/2023,New Jersey,34,3049952,36058
3/10/2023,New Mexico,35,671132,9082
3/10/2023,New York,36,6790972,79962
3/10/2023,North Carolina,37,3472644,29677
3/10/2023,North Dakota,38,287594,2517
3/10/2023,Northern Mariana Islands,69,13395,41
3/10/2023,Ohio,39,3400652,41974
3/10/2023,Oklahoma,40,1290929,16485
3/10/2023,Oregon,41,963565,9378
3/10/2023,Pennsylvania,42,3527854,50482
3/10/2023,Puerto Rico,72,1135112,5824
3/10/2023,Rhode Island,44,460697,3902
3/10/2023,South Carolina,45,1836568,20128
3/10/2023,South Dakota,46,279130,3210
3/10/2023,Tennessee,47,2451936,28971
3/10/2023,Texas,48,8350220,94374
3/10/2023,Utah,49,1090669,5298
3/10/2023,Vermont,50,152618,929
3/10/2023,Virgin Islands,78,24813,130
3/10/2023,Virginia,51,2291951,23767
3/10/2023,Washington,53,1928913,15749
3/10/2023,West Virginia,54,643270,8104
3/10/2023,Wisconsin,55,2007241,16440
3/10/2023,Wyoming,56,185385,2005
3/11/2023,Alabama,1,1644533,21570
3/11/2023,Alaska,2,307958,1438
3/11/2023,American Samoa,60,8320,34
3/11/2023,Arizona,4,2444144,33104
3/11/2023,Arkansas,5,1007381,13038
3/11/2023,California,6,12133065,103999
3/11/2023,Colorado,8,1766384,14184
3/11/2023,Connecticut,9,976750,12220
3/11/2023,Delaware,10,332158,3330
3/11/2023,District of Columbia,11,177945,1432
3/11/2023,Florida,12,7531055,86850
3/11/2023,Georgia,13,2979279,40978
3/11/2023,Guam,66,61951,421
3/11/2023,Hawaii,15,371456,1838
3/11/2023,Idaho,16,521256,5430
3/11/2023,Illinois,17,4090437,41496
3/11/2023,Indiana,18,2051104,26115
3/11/2023,Iowa,19,903991,10727
3/11/2023,Kansas,20,938176,10208
3/11/2023,Kentucky,21,1718471,18241
3/11/2023,Louisiana,22,1573810,18766
3/11/2023,Maine,23,318130,2945
3/11/2023,Maryland,24,1365982,16617
3/11/2023,Massachusetts,25,2224337,24333
3/11/2023,Michigan,26,3054792,42150
3/11/2023,Minnesota,27,1778866,14870
3/11/2023,Mississippi,28,990756,13405
3/11/2023,Missouri,29,1788477,23924
3/11/2023,Montana,30,330157,3680
3/11/2023,Nebraska,31,568983,5065
3/11/2023,Nevada,32,890126,12067
3/11/2023,New Hampshire,33,378428,3006
3/11/2023,New Jersey,34,3049952,36058
3/11/2023,New Mexico,35,671132,9082
3/11/2023,New York,36,6791884,79962
3/11/2023,North Carolina,37,3472644,29677
3/11/2023,North Dakota,38,287594,2517
3/11/2023,Northern Mariana Islands,69,13395,41
3/11/2023,Ohio,39,3400652,41974
3/11/2023,Oklahoma,40,1290929,16485
3/11/2023,Oregon,41,963565,9378
3/11/2023,Pennsylvania,42,3527854,50482
3/11/2023,Puerto Rico,72,1135508,5825
3/11/2023,Rhode Island,44,460697,3902
3/11/2023,South Carolina,45,1836568,20128
3/11/2023,South Dakota,46,279130,3210
3/11/2023,Tennessee,47,2451936,28971
3/11/2023,Texas,48,8350220,94374
3/11/2023,Utah,49,1090669,5298
3/11/2023,Vermont,50,152618,929
3/11/2023,Virgin Islands,78,24813,130
3/11/2023,Virginia,51,2291951,23767
3/11/2023,Washington,53,1928913,15749
3/11/2023,West Virginia,54,643270,8104
3/11/2023,Wisconsin,55,2007241,16440
3/11/2023,Wyoming,56,185385,2005
3/12/2023,Alabama,1,1644533,21570
3/12/2023,Alaska,2,307958,1438
3/12/2023,American Samoa,60,8320,34
3/12/2023,Arizona,4,2444144,33104
3/12/2023,Arkansas,5,1007381,13038
3/12/2023,California,6,12133065,103999
3/12/2023,Colorado,8,1766384,14184
3/12/2023,Connecticut,9,977109,12219
3/12/2023,Delaware,10,332158,3330
3/12/2023,District of Columbia,11,177945,1432
3/12/2023,Florida,12,7531055,86850
3/12/2023,Georgia,13,2979279,40978
3/12/2023,Guam,66,61951,421
3/12/2023,Hawaii,15,371456,1838
3/12/2023,Idaho,16,521256,5430
3/12/2023,Illinois,17,4090437,41496
3/12/2023,Indiana,18,2051104,26115
3/12/2023,Iowa,19,903991,10727
3/12/2023,Kansas,20,938176,10208
3/12/2023,Kentucky,21,1718471,18241
3/12/2023,Louisiana,22,1573810,18766
3/12/2023,Maine,23,318130,2945
3/12/2023,Maryland,24,1365982,16617
3/12/2023,Massachusetts,25,2224337,24333
3/12/2023,Michigan,26,3054792,42150
3/12/2023,Minnesota,27,1778866,14870
3/12/2023,Mississippi,28,990756,13405
3/12/2023,Missouri,29,1788477,23924
3/12/2023,Montana,30,330157,3680
3/12/2023,Nebraska,31,568983,5065
3/12/2023,Nevada,32,890126,12067
3/12/2023,New Hampshire,33,378428,3006
3/12/2023,New Jersey,34,3049952,36058
3/12/2023,New Mexico,35,671132,9082
3/12/2023,New York,36,6792530,79962
3/12/2023,North Carolina,37,3472644,29677
3/12/2023,North Dakota,38,287594,2517
3/12/2023,Northern Mariana Islands,69,13395,41
3/12/2023,Ohio,39,3400652,41974
3/12/2023,Oklahoma,40,1290929,16485
3/12/2023,Oregon,41,963565,9378
3/12/2023,Pennsylvania,42,3527854,50482
3/12/2023,Puerto Rico,72,1135508,5825
3/12/2023,Rhode Island,44,460697,3902
3/12/2023,South Carolina,45,1836568,20128
3/12/2023,South Dakota,46,279130,3210
3/12/2023,Tennessee,47,2451936,28971
3/12/2023,Texas,48,8350220,94374
3/12/2023,Utah,49,1090669,5298
3/12/2023,Vermont,50,152618,929
3/12/2023,Virgin Islands,78,24813,130
3/12/2023,Virginia,51,2291951,23767
3/12/2023,Washington,53,1928913,15749
3/12/2023,West Virginia,54,643270,8104
3/12/2023,Wisconsin,55,2007241,16440
3/12/2023,Wyoming,56,185385,2005
3/13/2023,Alabama,1,1644533,21570
3/13/2023,Alaska,2,307958,1438
3/13/2023,American Samoa,60,8320,34
3/13/2023,Arizona,4,2444144,33104
3/13/2023,Arkansas,5,1007474,13038
3/13/2023,California,6,12134760,104027
3/13/2023,Colorado,8,1767187,14185
3/13/2023,Connecticut,9,977142,12219
3/13/2023,Delaware,10,332158,3330
3/13/2023,District of Columbia,11,177945,1432
3/13/2023,Florida,12,7531055,86850
3/13/2023,Georgia,13,2979279,40978
3/13/2023,Guam,66,61951,421
3/13/2023,Hawaii,15,371456,1838
3/13/2023,Idaho,16,521266,5430
3/13/2023,Illinois,17,4090501,41496
3/13/2023,Indiana,18,2051104,26115
3/13/2023,Iowa,19,903991,10727
3/13/2023,Kansas,20,938200,10208
3/13/2023,Kentucky,21,1721300,18286
3/13/2023,Louisiana,22,1573810,18766
3/13/2023,Maine,23,318130,2945
3/13/2023,Maryland,24,1366352,16625
3/13/2023,Massachusetts,25,2224337,24333
3/13/2023,Michigan,26,3054792,42150
3/13/2023,Minnesota,27,1778866,14870
3/13/2023,Mississippi,28,990756,13405
3/13/2023,Missouri,29,1788732,23925
3/13/2023,Montana,30,330224,3680
3/13/2023,Nebraska,31,569133,5066
3/13/2023,Nevada,32,890126,12067
3/13/2023,New Hampshire,33,378870,3010
3/13/2023,New Jersey,34,3051396,36061
3/13/2023,New Mexico,35,671522,9091
3/13/2023,New York,36,6794582,79964
3/13/2023,North Carolina,37,3472644,29677
3/13/2023,North Dakota,38,287594,2517
3/13/2023,Northern Mariana Islands,69,13395,41
3/13/2023,Ohio,39,3400652,41974
3/13/2023,Oklahoma,40,1290929,16485
3/13/2023,Oregon,41,963565,9378
3/13/2023,Pennsylvania,42,3527854,50482
3/13/2023,Puerto Rico,72,1135508,5825
3/13/2023,Rhode Island,44,460697,3902
3/13/2023,South Carolina,45,1836568,20128
3/13/2023,South Dakota,46,279130,3210
3/13/2023,Tennessee,47,2451936,28971
3/13/2023,Texas,48,8350220,94375
3/13/2023,Utah,49,1090669,5298
3/13/2023,Vermont,50,152618,929
3/13/2023,Virgin Islands,78,24813,130
3/13/2023,Virginia,51,2294345,23767
3/13/2023,Washington,53,1928913,15749
3/13/2023,West Virginia,54,643270,8104
3/13/2023,Wisconsin,55,2007241,16440
3/13/2023,Wyoming,56,185385,2005
3/14/2023,Alabama,1,1644533,21570
3/14/2023,Alaska,2,308399,1438
3/14/2023,American Samoa,60,8320,34
3/14/2023,Arizona,4,2444144,33104
3/14/2023,Arkansas,5,1007474,13038
3/14/2023,California,6,12135588,104038
3/14/2023,Colorado,8,1767719,14191
3/14/2023,Connecticut,9,977313,12230
3/14/2023,Delaware,10,332158,3330
3/14/2023,District of Columbia,11,177945,1432
3/14/2023,Florida,12,7531055,86850
3/14/2023,Georgia,13,2979279,40978
3/14/2023,Guam,66,61951,421
3/14/2023,Hawaii,15,371456,1838
3/14/2023,Idaho,16,521270,5430
3/14/2023,Illinois,17,4090501,41496
3/14/2023,Indiana,18,2051104,26115
3/14/2023,Iowa,19,903991,10727
3/14/2023,Kansas,20,938200,10208
3/14/2023,Kentucky,21,1721300,18286
3/14/2023,Louisiana,22,1573810,18766
3/14/2023,Maine,23,319103,2970
3/14/2023,Maryland,24,1367206,16636
3/14/2023,Massachusetts,25,2224337,24333
3/14/2023,Michigan,26,3062222,42223
3/14/2023,Minnesota,27,1778866,14870
3/14/2023,Mississippi,28,990756,13405
3/14/2023,Missouri,29,1790862,23947
3/14/2023,Montana,30,330224,3680
3/14/2023,Nebraska,31,569187,5066
3/14/2023,Nevada,32,890126,12067
3/14/2023,New Hampshire,33,378878,3011
3/14/2023,New Jersey,34,3052283,36061
3/14/2023,New Mexico,35,671657,9091
3/14/2023,New York,36,6795449,79975
3/14/2023,North Carolina,37,3472644,29677
3/14/2023,North Dakota,38,287594,2517
3/14/2023,Northern Mariana Islands,69,13395,41
3/14/2023,Ohio,39,3400652,41974
3/14/2023,Oklahoma,40,1290929,16485
3/14/2023,Oregon,41,963565,9378
3/14/2023,Pennsylvania,42,3527854,50482
3/14/2023,Puerto Rico,72,1136054,5831
3/14/2023,Rhode Island,44,460697,3902
3/14/2023,South Carolina,45,1838468,20176
3/14/2023,South Dakota,46,279130,3210
3/14/2023,Tennessee,47,2451936,28971
3/14/2023,Texas,48,8350220,94376
3/14/2023,Utah,49,1090669,5298
3/14/2023,Vermont,50,152618,929
3/14/2023,Virgin Islands,78,24818,130
3/14/2023,Virginia,51,2294668,23775
3/14/2023,Washington,53,1928913,15749
3/14/2023,West Virginia,54,643270,8104
3/14/2023,Wisconsin,55,2009072,16441
3/14/2023,Wyoming,56,185640,2009
3/15/2023,Alabama,1,1646423,21612
3/15/2023,Alaska,2,308399,1438
3/15/2023,American Samoa,60,8320,34
3/15/2023,Arizona,4,2448406,33158
3/15/2023,Arkansas,5,1007474,13038
3/15/2023,California,6,12136243,104047
3/15/2023,Colorado,8,1768101,14209
3/15/2023,Connecticut,9,977433,12230
3/15/2023,Delaware,10,332526,3342
3/15/2023,District of Columbia,11,177945,1432
3/15/2023,Florida,12,7531055,86850
3/15/2023,Georgia,13,2982137,41021
3/15/2023,Guam,66,62030,416
3/15/2023,Hawaii,15,371902,1846
3/15/2023,Idaho,16,522185,5437
3/15/2023,Illinois,17,4090542,41496
3/15/2023,Indiana,18,2051104,26115
3/15/2023,Iowa,19,905744,10743
3/15/2023,Kansas,20,939525,10208
3/15/2023,Kentucky,21,1721300,18286
3/15/2023,Louisiana,22,1576509,18801
3/15/2023,Maine,23,319103,2970
3/15/2023,Maryland,24,1367574,16635
3/15/2023,Massachusetts,25,2224337,24333
3/15/2023,Michigan,26,3062222,42223
3/15/2023,Minnesota,27,1778866,14870
3/15/2023,Mississippi,28,991967,13405
3/15/2023,Missouri,29,1791125,23948
3/15/2023,Montana,30,330224,3680
3/15/2023,Nebraska,31,569270,5066
3/15/2023,Nevada,32,890126,12078
3/15/2023,New Hampshire,33,378878,3012
3/15/2023,New Jersey,34,3053287,36061
3/15/2023,New Mexico,35,671954,9092
3/15/2023,New York,36,6796539,79988
3/15/2023,North Carolina,37,3477321,29712
3/15/2023,North Dakota,38,287594,2517
3/15/2023,Northern Mariana Islands,69,13395,41
3/15/2023,Ohio,39,3400652,41974
3/15/2023,Oklahoma,40,1290929,16485
3/15/2023,Oregon,41,965286,9432
3/15/2023,Pennsylvania,42,3533937,50599
3/15/2023,Puerto Rico,72,1136524,5832
3/15/2023,Rhode Island,44,460697,3902
3/15/2023,South Carolina,45,1838468,20176
3/15/2023,South Dakota,46,279882,3219
3/15/2023,Tennessee,47,2455756,29005
3/15/2023,Texas,48,8437665,94437
3/15/2023,Utah,49,1090669,5298
3/15/2023,Vermont,50,152618,929
3/15/2023,Virgin Islands,78,24818,130
3/15/2023,Virginia,51,2295111,23775
3/15/2023,Washington,53,1936946,15859
3/15/2023,West Virginia,54,644682,8126
3/15/2023,Wisconsin,55,2009736,16445
3/15/2023,Wyoming,56,185640,2009
3/16/2023,Alabama,1,1646423,21612
3/16/2023,Alaska,2,308399,1438
3/16/2023,American Samoa,60,8320,34
3/16/2023,Arizona,4,2448406,33158
3/16/2023,Arkansas,5,1007940,13060
3/16/2023,California,6,12152129,104114
3/16/2023,Colorado,8,1768710,14209
3/16/2023,Connecticut,9,977572,12258
3/16/2023,Delaware,10,332526,3342
3/16/2023,District of Columbia,11,178106,1432
3/16/2023,Florida,12,7531055,86850
3/16/2023,Georgia,13,2982137,41021
3/16/2023,Guam,66,62030,416
3/16/2023,Hawaii,15,371902,1846
3/16/2023,Idaho,16,522210,5437
3/16/2023,Illinois,17,4099372,41573
3/16/2023,Indiana,18,2054532,26115
3/16/2023,Iowa,19,905744,10743
3/16/2023,Kansas,20,939525,10208
3/16/2023,Kentucky,21,1721300,18286
3/16/2023,Louisiana,22,1576509,18801
3/16/2023,Maine,23,319103,2970
3/16/2023,Maryland,24,1367873,16640
3/16/2023,Massachusetts,25,2227610,24391
3/16/2023,Michigan,26,3062222,42223
3/16/2023,Minnesota,27,1781651,14918
3/16/2023,Mississippi,28,991967,13417
3/16/2023,Missouri,29,1791479,23950
3/16/2023,Montana,30,330224,3680
3/16/2023,Nebraska,31,569324,5066
3/16/2023,Nevada,32,891702,12078
3/16/2023,New Hampshire,33,379083,3012
3/16/2023,New Jersey,34,3053701,36076
3/16/2023,New Mexico,35,672200,9098
3/16/2023,New York,36,6797987,79975
3/16/2023,North Carolina,37,3477321,29712
3/16/2023,North Dakota,38,287594,2521
3/16/2023,Northern Mariana Islands,69,13395,41
3/16/2023,Ohio,39,3408238,42017
3/16/2023,Oklahoma,40,1293792,16513
3/16/2023,Oregon,41,965286,9432
3/16/2023,Pennsylvania,42,3533937,50599
3/16/2023,Puerto Rico,72,1136980,5834
3/16/2023,Rhode Island,44,461266,3911
3/16/2023,South Carolina,45,1838468,20176
3/16/2023,South Dakota,46,279882,3219
3/16/2023,Tennessee,47,2455756,29005
3/16/2023,Texas,48,8437665,94440
3/16/2023,Utah,49,1091984,5309
3/16/2023,Vermont,50,152951,932
3/16/2023,Virgin Islands,78,24818,130
3/16/2023,Virginia,51,2295575,23775
3/16/2023,Washington,53,1936946,15859
3/16/2023,West Virginia,54,644682,8126
3/16/2023,Wisconsin,55,2010412,16454
3/16/2023,Wyoming,56,185640,2009
3/17/2023,Alabama,1,1646423,21612
3/17/2023,Alaska,2,308399,1438
3/17/2023,American Samoa,60,8320,34
3/17/2023,Arizona,4,2448406,33158
3/17/2023,Arkansas,5,1008303,13068
3/17/2023,California,6,12153079,104130
3/17/2023,Colorado,8,1768869,14209
3/17/2023,Connecticut,9,977720,12258
3/17/2023,Delaware,10,332526,3342
3/17/2023,District of Columbia,11,178106,1432
3/17/2023,Florida,12,7542869,87141
3/17/2023,Georgia,13,2982137,41021
3/17/2023,Guam,66,62030,416
3/17/2023,Hawaii,15,371902,1846
3/17/2023,Idaho,16,522215,5437
3/17/2023,Illinois,17,4099400,41573
3/17/2023,Indiana,18,2054532,26115
3/17/2023,Iowa,19,905744,10743
3/17/2023,Kansas,20,939525,10208
3/17/2023,Kentucky,21,1721300,18286
3/17/2023,Louisiana,22,1576509,18801
3/17/2023,Maine,23,319103,2970
3/17/2023,Maryland,24,1368228,16646
3/17/2023,Massachusetts,25,2227610,24391
3/17/2023,Michigan,26,3062222,42223
3/17/2023,Minnesota,27,1781651,14918
3/17/2023,Mississippi,28,991967,13417
3/17/2023,Missouri,29,1791607,23951
3/17/2023,Montana,30,330827,3701
3/17/2023,Nebraska,31,569324,5066
3/17/2023,Nevada,32,891702,12078
3/17/2023,New Hampshire,33,379083,3012
3/17/2023,New Jersey,34,3054372,36079
3/17/2023,New Mexico,35,672409,9098
3/17/2023,New York,36,6799260,79982
3/17/2023,North Carolina,37,3477321,29712
3/17/2023,North Dakota,38,288106,2521
3/17/2023,Northern Mariana Islands,69,13395,41
3/17/2023,Ohio,39,3408238,42017
3/17/2023,Oklahoma,40,1293792,16513
3/17/2023,Oregon,41,965286,9432
3/17/2023,Pennsylvania,42,3533937,50599
3/17/2023,Puerto Rico,72,1137350,5835
3/17/2023,Rhode Island,44,461266,3911
3/17/2023,South Carolina,45,1838468,20176
3/17/2023,South Dakota,46,279882,3219
3/17/2023,Tennessee,47,2455756,29005
3/17/2023,Texas,48,8437665,94446
3/17/2023,Utah,49,1091984,5309
3/17/2023,Vermont,50,152951,932
3/17/2023,Virgin Islands,78,24831,130
3/17/2023,Virginia,51,2296086,23775
3/17/2023,Washington,53,1936946,15859
3/17/2023,West Virginia,54,644682,8126
3/17/2023,Wisconsin,55,2011056,16457
3/17/2023,Wyoming,56,185640,2009
3/18/2023,Alabama,1,1646423,21612
3/18/2023,Alaska,2,308399,1438
3/18/2023,American Samoa,60,8320,34
3/18/2023,Arizona,4,2448406,33158
3/18/2023,Arkansas,5,1008303,13068
3/18/2023,California,6,12153079,104130
3/18/2023,Colorado,8,1768869,14209
3/18/2023,Connecticut,9,977720,12258
3/18/2023,Delaware,10,332526,3342
3/18/2023,District of Columbia,11,178106,1432
3/18/2023,Florida,12,7542869,87141
3/18/2023,Georgia,13,2982137,41021
3/18/2023,Guam,66,62030,416
3/18/2023,Hawaii,15,371902,1846
3/18/2023,Idaho,16,522215,5437
3/18/2023,Illinois,17,4099400,41573
3/18/2023,Indiana,18,2054532,26115
3/18/2023,Iowa,19,905744,10743
3/18/2023,Kansas,20,939525,10208
3/18/2023,Kentucky,21,1721300,18286
3/18/2023,Louisiana,22,1576509,18801
3/18/2023,Maine,23,319103,2970
3/18/2023,Maryland,24,1368228,16646
3/18/2023,Massachusetts,25,2227610,24391
3/18/2023,Michigan,26,3062222,42223
3/18/2023,Minnesota,27,1781651,14918
3/18/2023,Mississippi,28,991967,13417
3/18/2023,Missouri,29,1791607,23951
3/18/2023,Montana,30,330827,3701
3/18/2023,Nebraska,31,569324,5066
3/18/2023,Nevada,32,891702,12078
3/18/2023,New Hampshire,33,379083,3012
3/18/2023,New Jersey,34,3054372,36079
3/18/2023,New Mexico,35,672409,9098
3/18/2023,New York,36,6800040,79982
3/18/2023,North Carolina,37,3477321,29712
3/18/2023,North Dakota,38,288106,2521
3/18/2023,Northern Mariana Islands,69,13395,41
3/18/2023,Ohio,39,3408238,42017
3/18/2023,Oklahoma,40,1293792,16513
3/18/2023,Oregon,41,965286,9432
3/18/2023,Pennsylvania,42,3533937,50599
3/18/2023,Puerto Rico,72,1137745,5837
3/18/2023,Rhode Island,44,461266,3911
3/18/2023,South Carolina,45,1838468,20176
3/18/2023,South Dakota,46,279882,3219
3/18/2023,Tennessee,47,2455756,29005
3/18/2023,Texas,48,8437665,94446
3/18/2023,Utah,49,1091984,5309
3/18/2023,Vermont,50,152951,932
3/18/2023,Virgin Islands,78,24831,130
3/18/2023,Virginia,51,2296086,23775
3/18/2023,Washington,53,1936946,15859
3/18/2023,West Virginia,54,644682,8126
3/18/2023,Wisconsin,55,2011056,16457
3/18/2023,Wyoming,56,185640,2009
3/19/2023,Alabama,1,1646423,21612
3/19/2023,Alaska,2,308399,1438
3/19/2023,American Samoa,60,8320,34
3/19/2023,Arizona,4,2448406,33158
3/19/2023,Arkansas,5,1008303,13068
3/19/2023,California,6,12153083,104130
3/19/2023,Colorado,8,1769225,14209
3/19/2023,Connecticut,9,977939,12258
3/19/2023,Delaware,10,332526,3342
3/19/2023,District of Columbia,11,178106,1432
3/19/2023,Florida,12,7542869,87141
3/19/2023,Georgia,13,2982137,41021
3/19/2023,Guam,66,62030,416
3/19/2023,Hawaii,15,371902,1846
3/19/2023,Idaho,16,522215,5437
3/19/2023,Illinois,17,4099400,41573
3/19/2023,Indiana,18,2054532,26115
3/19/2023,Iowa,19,905744,10743
3/19/2023,Kansas,20,939525,10208
3/19/2023,Kentucky,21,1721300,18286
3/19/2023,Louisiana,22,1576509,18801
3/19/2023,Maine,23,319103,2970
3/19/2023,Maryland,24,1368228,16646
3/19/2023,Massachusetts,25,2227610,24391
3/19/2023,Michigan,26,3062222,42223
3/19/2023,Minnesota,27,1781651,14918
3/19/2023,Mississippi,28,991967,13417
3/19/2023,Missouri,29,1791607,23951
3/19/2023,Montana,30,330827,3701
3/19/2023,Nebraska,31,569324,5066
3/19/2023,Nevada,32,891702,12078
3/19/2023,New Hampshire,33,379083,3012
3/19/2023,New Jersey,34,3054372,36079
3/19/2023,New Mexico,35,672409,9098
3/19/2023,New York,36,6800591,79982
3/19/2023,North Carolina,37,3477321,29712
3/19/2023,North Dakota,38,288106,2521
3/19/2023,Northern Mariana Islands,69,13395,41
3/19/2023,Ohio,39,3408238,42017
3/19/2023,Oklahoma,40,1293792,16513
3/19/2023,Oregon,41,965286,9432
3/19/2023,Pennsylvania,42,3533937,50599
3/19/2023,Puerto Rico,72,1138039,5837
3/19/2023,Rhode Island,44,461266,3911
3/19/2023,South Carolina,45,1838468,20176
3/19/2023,South Dakota,46,279882,3219
3/19/2023,Tennessee,47,2455756,29005
3/19/2023,Texas,48,8437665,94446
3/19/2023,Utah,49,1091984,5309
3/19/2023,Vermont,50,152951,932
3/19/2023,Virgin Islands,78,24831,130
3/19/2023,Virginia,51,2296086,23775
3/19/2023,Washington,53,1936946,15859
3/19/2023,West Virginia,54,644682,8126
3/19/2023,Wisconsin,55,2011056,16457
3/19/2023,Wyoming,56,185640,2009
3/20/2023,Alabama,1,1646423,21612
3/20/2023,Alaska,2,308399,1438
3/20/2023,American Samoa,60,8320,34
3/20/2023,Arizona,4,2448406,33158
3/20/2023,Arkansas,5,1008303,13068
3/20/2023,California,6,12154293,104165
3/20/2023,Colorado,8,1769872,14211
3/20/2023,Connecticut,9,977982,12258
3/20/2023,Delaware,10,332526,3342
3/20/2023,District of Columbia,11,178106,1432
3/20/2023,Florida,12,7542869,87141
3/20/2023,Georgia,13,2982137,41021
3/20/2023,Guam,66,62030,416
3/20/2023,Hawaii,15,371902,1846
3/20/2023,Idaho,16,522225,5437
3/20/2023,Illinois,17,4099448,41573
3/20/2023,Indiana,18,2054532,26115
3/20/2023,Iowa,19,905744,10743
3/20/2023,Kansas,20,939525,10230
3/20/2023,Kentucky,21,1723443,18348
3/20/2023,Louisiana,22,1576509,18801
3/20/2023,Maine,23,319103,2970
3/20/2023,Maryland,24,1368546,16651
3/20/2023,Massachusetts,25,2227610,24391
3/20/2023,Michigan,26,3062222,42223
3/20/2023,Minnesota,27,1781651,14918
3/20/2023,Mississippi,28,991967,13417
3/20/2023,Missouri,29,1791765,23951
3/20/2023,Montana,30,330875,3701
3/20/2023,Nebraska,31,570637,5067
3/20/2023,Nevada,32,891702,12078
